Tarih Saat;Adisyon;Ürün;Kategori;Adet;Birim Fiyat;Tutar;Yemek Maliyeti;Kişi;Öğün;İptal
2026-02-05 12:00;ADS-2294;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-05 12:00;ADS-2295;Kola;İçecek;1;22,00;22,00;11,00;2;Öğle;Hayır
2026-02-05 19:00;ADS-2296;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;2;Akşam;Hayır
2026-02-05 19:00;ADS-2296;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-05 19:00;ADS-2296;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Evet
2026-02-05 12:00;ADS-2297;Sütlaç;Tatlı;1;53,00;53,00;26,00;4;Öğle;Hayır
2026-02-05 13:00;ADS-2298;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;4;Öğle;Hayır
2026-02-05 12:00;ADS-2299;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;3;Öğle;Hayır
2026-02-05 12:00;ADS-2299;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;;Öğle;Hayır
2026-02-05 19:00;ADS-2300;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;2;Akşam;Hayır
2026-02-05 20:00;ADS-2301;Ayran;İçecek;2;28,00;56,00;18,00;4;Akşam;Hayır
2026-02-05 20:00;ADS-2301;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-05 21:00;ADS-2302;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;4;Akşam;Hayır
2026-02-05 21:00;ADS-2302;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-05 21:00;ADS-2302;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Evet
2026-02-05 13:00;ADS-2303;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;1;Öğle;Hayır
2026-02-05 13:00;ADS-2303;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2303;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2303;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-05 12:00;ADS-2304;Baklava;Tatlı;2;67,00;134,00;60,00;2;Öğle;Hayır
2026-02-05 12:00;ADS-2304;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-02-05 19:00;ADS-2305;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;2;Akşam;Hayır
2026-02-05 19:00;ADS-2305;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-02-05 20:00;ADS-2306;Köfte;Ana Yemek;2;180,00;360,00;234,00;3;Akşam;Hayır
2026-02-05 20:00;ADS-2306;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-05 20:00;ADS-2306;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-02-05 20:00;ADS-2306;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-05 12:00;ADS-2307;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;4;Öğle;Hayır
2026-02-05 12:00;ADS-2307;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-02-05 12:00;ADS-2307;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-02-05 12:00;ADS-2307;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2308;Sütlaç;Tatlı;2;53,00;106,00;52,00;3;Öğle;Evet
2026-02-05 13:00;ADS-2308;Deniz Mahsulü Güveç;Ana Yemek;2;210,00;420,00;480,00;;Öğle;Hayır
2026-02-05 19:00;ADS-2309;Ayran;İçecek;1;28,00;28,00;9,00;4;Akşam;Hayır
2026-02-05 19:00;ADS-2309;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-05 19:00;ADS-2309;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-05 19:00;ADS-2309;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-05 12:00;ADS-2310;Ayran;İçecek;1;20,00;20,00;9,00;2;Öğle;Hayır
2026-02-05 12:00;ADS-2310;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-05 20:00;ADS-2311;Ayran;İçecek;2;28,00;56,00;18,00;2;Akşam;Hayır
2026-02-05 20:00;ADS-2311;Izgara Balık;Ana Yemek;1;340,00;340,00;105,00;;Akşam;Hayır
2026-02-05 20:00;ADS-2311;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-05 13:00;ADS-2312;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;3;Öğle;Hayır
2026-02-05 13:00;ADS-2312;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Evet
2026-02-05 13:00;ADS-2312;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-02-05 14:00;ADS-2313;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;2;Öğle;Hayır
2026-02-05 14:00;ADS-2313;Deniz Mahsulü Güveç;Ana Yemek;1;210,00;210,00;240,00;;Öğle;Hayır
2026-02-05 14:00;ADS-2313;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-05 14:00;ADS-2313;Deniz Mahsulü Güveç;Ana Yemek;1;210,00;210,00;240,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2314;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;1;Öğle;Hayır
2026-02-05 13:00;ADS-2314;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2314;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2314;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-02-05 12:00;ADS-2315;Kola;İçecek;1;22,00;22,00;11,00;3;Öğle;Hayır
2026-02-05 12:00;ADS-2315;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-05 12:00;ADS-2315;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2316;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;4;Öğle;Hayır
2026-02-05 13:00;ADS-2316;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2316;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2317;Ayran;İçecek;1;20,00;20,00;9,00;1;Öğle;Hayır
2026-02-05 13:00;ADS-2317;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2317;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-02-05 13:00;ADS-2317;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-05 14:00;ADS-2318;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;2;Öğle;Hayır
2026-02-05 14:00;ADS-2318;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-05 20:00;ADS-2319;Köfte;Ana Yemek;1;180,00;180,00;117,00;4;Akşam;Hayır
2026-02-05 20:00;ADS-2319;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-05 20:00;ADS-2319;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-05 20:00;ADS-2319;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-05 19:00;ADS-2320;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-02-05 19:00;ADS-2320;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Evet
2026-02-05 19:00;ADS-2320;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-06 13:00;ADS-2321;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;4;Öğle;Hayır
2026-02-06 21:00;ADS-2322;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;4;Akşam;Hayır
2026-02-06 21:00;ADS-2322;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-06 12:00;ADS-2323;Baklava;Tatlı;1;67,00;67,00;30,00;4;Öğle;Hayır
2026-02-06 12:00;ADS-2323;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-02-06 20:00;ADS-2324;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;3;Akşam;Hayır
2026-02-06 20:00;ADS-2324;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2324;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2324;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2325;Ayran;İçecek;2;28,00;56,00;18,00;3;Akşam;Hayır
2026-02-06 19:00;ADS-2325;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-06 12:00;ADS-2326;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;3;Öğle;Hayır
2026-02-06 12:00;ADS-2326;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-06 19:00;ADS-2327;Baklava;Tatlı;1;95,00;95,00;30,00;2;Akşam;Hayır
2026-02-06 19:00;ADS-2327;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2327;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Evet
2026-02-06 19:00;ADS-2327;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2328;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;1;Akşam;Hayır
2026-02-06 21:00;ADS-2328;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2328;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2328;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2329;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-02-06 19:00;ADS-2329;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2329;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2329;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-06 13:00;ADS-2330;Baklava;Tatlı;1;67,00;67,00;30,00;4;Öğle;Hayır
2026-02-06 13:00;ADS-2330;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;;Öğle;Hayır
2026-02-06 19:00;ADS-2331;Ayran;İçecek;2;28,00;56,00;18,00;2;Akşam;Hayır
2026-02-06 19:00;ADS-2331;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2332;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;2;Akşam;Hayır
2026-02-06 20:00;ADS-2332;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-06 13:00;ADS-2333;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;1;Öğle;Hayır
2026-02-06 20:00;ADS-2334;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;2;Akşam;Hayır
2026-02-06 20:00;ADS-2334;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2334;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2335;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;2;Akşam;Hayır
2026-02-06 19:00;ADS-2335;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2335;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-02-06 12:00;ADS-2336;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;3;Öğle;Hayır
2026-02-06 12:00;ADS-2336;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-06 21:00;ADS-2337;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;3;Akşam;Hayır
2026-02-06 13:00;ADS-2338;Kola;İçecek;1;22,00;22,00;11,00;1;Öğle;Hayır
2026-02-06 13:00;ADS-2338;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-06 13:00;ADS-2338;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-06 13:00;ADS-2338;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-06 20:00;ADS-2339;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;3;Akşam;Hayır
2026-02-06 20:00;ADS-2339;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2339;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2339;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2340;Ayran;İçecek;2;28,00;56,00;18,00;3;Akşam;Hayır
2026-02-06 13:00;ADS-2341;Köfte;Ana Yemek;1;126,00;126,00;117,00;1;Öğle;Hayır
2026-02-06 13:00;ADS-2341;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-02-06 13:00;ADS-2341;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-02-06 13:00;ADS-2341;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-02-06 20:00;ADS-2342;Köfte;Ana Yemek;1;180,00;180,00;117,00;1;Akşam;Hayır
2026-02-06 20:00;ADS-2342;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2342;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2343;Köfte;Ana Yemek;1;180,00;180,00;117,00;4;Akşam;Hayır
2026-02-06 21:00;ADS-2343;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2343;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2344;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;2;Akşam;Hayır
2026-02-06 19:00;ADS-2344;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2345;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;1;Akşam;Hayır
2026-02-06 21:00;ADS-2345;Deniz Mahsulü Güveç;Ana Yemek;1;300,00;300,00;240,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2345;Deniz Mahsulü Güveç;Ana Yemek;2;300,00;600,00;480,00;;Akşam;Hayır
2026-02-06 12:00;ADS-2346;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;3;Öğle;Hayır
2026-02-06 12:00;ADS-2346;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-06 14:00;ADS-2347;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;2;Öğle;Hayır
2026-02-06 14:00;ADS-2347;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-06 14:00;ADS-2347;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-06 14:00;ADS-2347;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-06 21:00;ADS-2348;Köfte;Ana Yemek;1;180,00;180,00;117,00;1;Akşam;Hayır
2026-02-06 20:00;ADS-2349;Ayran;İçecek;1;28,00;28,00;9,00;2;Akşam;Hayır
2026-02-06 19:00;ADS-2350;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;2;Akşam;Hayır
2026-02-06 19:00;ADS-2351;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;3;Akşam;Hayır
2026-02-06 19:00;ADS-2351;Izgara Balık;Ana Yemek;1;340,00;340,00;105,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2351;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2351;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-06 21:00;ADS-2352;Baklava;Tatlı;2;95,00;190,00;60,00;4;Akşam;Hayır
2026-02-06 21:00;ADS-2352;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-06 14:00;ADS-2353;Kola;İçecek;1;22,00;22,00;11,00;3;Öğle;Hayır
2026-02-06 14:00;ADS-2353;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-06 14:00;ADS-2354;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;2;Öğle;Hayır
2026-02-06 14:00;ADS-2354;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-02-06 13:00;ADS-2355;Kola;İçecek;2;22,00;44,00;22,00;3;Öğle;Hayır
2026-02-06 13:00;ADS-2355;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;;Öğle;Hayır
2026-02-06 13:00;ADS-2355;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-06 19:00;ADS-2356;Ayran;İçecek;1;28,00;28,00;9,00;4;Akşam;Hayır
2026-02-06 19:00;ADS-2356;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-02-06 19:00;ADS-2356;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2357;Baklava;Tatlı;1;95,00;95,00;30,00;1;Akşam;Hayır
2026-02-06 20:00;ADS-2357;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-02-06 20:00;ADS-2357;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-06 14:00;ADS-2358;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;4;Öğle;Hayır
2026-02-06 20:00;ADS-2359;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;1;Akşam;Hayır
2026-02-06 13:00;ADS-2360;Sütlaç;Tatlı;2;53,00;106,00;52,00;4;Öğle;Hayır
2026-02-06 13:00;ADS-2360;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-02-07 12:00;ADS-2361;Kola;İçecek;2;22,00;44,00;22,00;1;Öğle;Hayır
2026-02-07 12:00;ADS-2361;Sütlaç;Tatlı;1;53,00;53,00;26,00;;Öğle;Hayır
2026-02-07 12:00;ADS-2361;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-07 19:00;ADS-2362;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;4;Akşam;Hayır
2026-02-07 19:00;ADS-2362;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2362;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-07 13:00;ADS-2363;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;4;Öğle;Hayır
2026-02-07 13:00;ADS-2363;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-02-07 21:00;ADS-2364;Sütlaç;Tatlı;1;75,00;75,00;26,00;1;Akşam;Hayır
2026-02-07 21:00;ADS-2364;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2365;Kola;İçecek;2;32,00;64,00;22,00;1;Akşam;Evet
2026-02-07 19:00;ADS-2365;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-07 12:00;ADS-2366;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;4;Öğle;Hayır
2026-02-07 19:00;ADS-2367;Köfte;Ana Yemek;2;180,00;360,00;234,00;3;Akşam;Hayır
2026-02-07 19:00;ADS-2367;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2368;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-02-07 20:00;ADS-2368;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2368;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2369;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;3;Akşam;Hayır
2026-02-07 13:00;ADS-2370;Ayran;İçecek;1;20,00;20,00;9,00;3;Öğle;Hayır
2026-02-07 20:00;ADS-2371;Kola;İçecek;1;32,00;32,00;11,00;2;Akşam;Hayır
2026-02-07 20:00;ADS-2371;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2371;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-02-07 13:00;ADS-2372;Kola;İçecek;1;22,00;22,00;11,00;2;Öğle;Hayır
2026-02-07 13:00;ADS-2372;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-07 13:00;ADS-2372;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-02-07 13:00;ADS-2372;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-02-07 20:00;ADS-2373;Baklava;Tatlı;2;95,00;190,00;60,00;1;Akşam;Hayır
2026-02-07 13:00;ADS-2374;Ayran;İçecek;2;20,00;40,00;18,00;3;Öğle;Hayır
2026-02-07 13:00;ADS-2374;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-07 13:00;ADS-2374;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-02-07 20:00;ADS-2375;Ayran;İçecek;1;28,00;28,00;9,00;1;Akşam;Hayır
2026-02-07 20:00;ADS-2375;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2375;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-02-07 14:00;ADS-2376;Kola;İçecek;2;22,00;44,00;22,00;2;Öğle;Hayır
2026-02-07 14:00;ADS-2376;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-07 14:00;ADS-2376;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-02-07 21:00;ADS-2377;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;2;Akşam;Hayır
2026-02-07 20:00;ADS-2378;Baklava;Tatlı;2;95,00;190,00;60,00;4;Akşam;Hayır
2026-02-07 20:00;ADS-2378;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2378;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2378;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-07 12:00;ADS-2379;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;4;Öğle;Hayır
2026-02-07 12:00;ADS-2379;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-07 12:00;ADS-2379;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-07 21:00;ADS-2380;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;1;Akşam;Hayır
2026-02-07 21:00;ADS-2380;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-02-07 14:00;ADS-2381;Kola;İçecek;1;22,00;22,00;11,00;3;Öğle;Hayır
2026-02-07 14:00;ADS-2381;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-02-07 20:00;ADS-2382;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;2;Akşam;Hayır
2026-02-07 19:00;ADS-2383;Köfte;Ana Yemek;2;180,00;360,00;234,00;3;Akşam;Hayır
2026-02-07 19:00;ADS-2383;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2383;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2383;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-02-07 12:00;ADS-2384;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;3;Öğle;Hayır
2026-02-07 12:00;ADS-2384;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-02-07 12:00;ADS-2385;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;3;Öğle;Hayır
2026-02-07 13:00;ADS-2386;Köfte;Ana Yemek;1;126,00;126,00;117,00;3;Öğle;Hayır
2026-02-07 12:00;ADS-2387;Ayran;İçecek;2;20,00;40,00;18,00;3;Öğle;Hayır
2026-02-07 12:00;ADS-2387;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-02-07 21:00;ADS-2388;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-02-07 21:00;ADS-2388;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-02-07 21:00;ADS-2388;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-02-07 21:00;ADS-2388;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2389;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;3;Akşam;Hayır
2026-02-07 19:00;ADS-2389;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-02-07 20:00;ADS-2390;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;4;Akşam;Hayır
2026-02-07 20:00;ADS-2390;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2391;Kola;İçecek;2;32,00;64,00;22,00;3;Akşam;Hayır
2026-02-07 19:00;ADS-2391;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2391;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-02-07 19:00;ADS-2391;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-02-07 14:00;ADS-2392;Sütlaç;Tatlı;1;53,00;53,00;26,00;3;Öğle;Hayır
2026-02-07 14:00;ADS-2392;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
