Tarih;SKU;Ürün;Kategori;Adet;Birim Fiyat;Ciro;Maliyet;İskonto;İade;Kanal;Müşteri No
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;3;165,00;473,78;272,25;21,22;Hayır;Pazaryeri;MUS-0306
2026-02-17;EVT-003;Ev Tekstili 3;Ev Tekstili;3;861,00;2486,98;1291,50;96,02;Hayır;Mağaza;MUS-0053
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;2;206,00;185,40;226,60;226,60;Hayır;Pazaryeri;MUS-0022
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;1;676,00;304,20;371,80;371,80;Hayır;Web;MUS-0137
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;382,00;171,90;210,10;210,10;Hayır;Mağaza;MUS-0324
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;1;668,00;300,60;367,40;367,40;Hayır;Web;MUS-0079
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;205,00;92,25;112,75;112,75;Hayır;Mağaza;MUS-0147
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;389,00;350,10;427,90;427,90;Hayır;Web;MUS-0231
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;2;640,00;576,00;704,00;704,00;Hayır;Mağaza;MUS-0344
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;416,00;187,20;228,80;228,80;Hayır;Web;MUS-0127
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;2;351,00;315,90;386,10;386,10;Hayır;Mağaza;MUS-0086
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;1;492,00;221,40;270,60;270,60;Hayır;Pazaryeri;MUS-0006
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;3;644,00;869,40;1062,60;1062,60;Hayır;Mağaza;MUS-0167
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;2;577,00;519,30;634,70;634,70;Hayır;Web;MUS-0235
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;3;305,00;411,75;503,25;503,25;Hayır;Web;MUS-0205
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;2;526,00;473,40;578,60;578,60;Hayır;Pazaryeri;MUS-0321
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;3;370,00;499,50;610,50;610,50;Hayır;Web;MUS-0271
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;3;446,00;602,10;735,90;735,90;Hayır;Web;MUS-0316
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;1;291,00;130,95;160,05;160,05;Hayır;Pazaryeri;MUS-0267
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;1;307,00;138,15;168,85;168,85;Hayır;Mağaza;MUS-0163
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;205,00;184,50;225,50;225,50;Hayır;Pazaryeri;MUS-0035
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;2;242,00;217,80;266,20;266,20;Hayır;Web;MUS-0241
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;3;385,00;519,75;635,25;635,25;Hayır;Mağaza;MUS-0068
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;2;496,00;446,40;545,60;545,60;Hayır;Pazaryeri;MUS-0263
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;3;296,00;399,60;488,40;488,40;Hayır;Mağaza;MUS-0295
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;1;194,00;87,30;106,70;106,70;Hayır;Web;MUS-0285
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;1;220,00;99,00;121,00;121,00;Hayır;Mağaza;MUS-0125
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;2;460,00;414,00;506,00;506,00;Hayır;Pazaryeri;MUS-0255
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;1;423,00;190,35;232,65;232,65;Hayır;Pazaryeri;MUS-0112
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;3;158,00;213,30;260,70;260,70;Hayır;Pazaryeri;MUS-0048
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;3;530,00;715,50;874,50;874,50;Hayır;Pazaryeri;MUS-0289
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;1;272,00;122,40;149,60;149,60;Hayır;Web;MUS-0060
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;3;162,00;218,70;267,30;267,30;Hayır;Pazaryeri;MUS-0213
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;1;294,00;132,30;161,70;161,70;Hayır;Mağaza;MUS-0098
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;1;619,00;278,55;340,45;340,45;Hayır;Web;MUS-0183
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;1;169,00;76,05;92,95;92,95;Hayır;Web;MUS-0073
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;607,00;546,30;667,70;667,70;Hayır;Pazaryeri;MUS-0172
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;568,00;255,60;312,40;312,40;Hayır;Pazaryeri;MUS-0075
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;1;289,00;130,05;158,95;158,95;Hayır;Pazaryeri;MUS-0084
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;1;563,00;253,35;309,65;309,65;Hayır;Pazaryeri;MUS-0065
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;1;193,00;86,85;106,15;106,15;Hayır;Pazaryeri;MUS-0241
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;2;683,00;614,70;751,30;751,30;Hayır;Web;MUS-0047
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;2;406,00;365,40;446,60;446,60;Hayır;Pazaryeri;MUS-0075
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;3;593,00;800,55;978,45;978,45;Hayır;Mağaza;MUS-0280
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;636,00;286,20;349,80;349,80;Hayır;Pazaryeri;MUS-0166
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;173,00;155,70;190,30;190,30;Hayır;Web;MUS-0231
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;3;359,00;484,65;592,35;592,35;Hayır;Mağaza;MUS-0076
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;2;691,00;621,90;760,10;760,10;Hayır;Pazaryeri;MUS-0223
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;278,00;125,10;152,90;152,90;Hayır;Mağaza;MUS-0238
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;2;389,00;350,10;427,90;427,90;Hayır;Pazaryeri;MUS-0165
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;2;295,00;265,50;324,50;324,50;Hayır;Mağaza;MUS-0241
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;1;344,00;154,80;189,20;189,20;Hayır;Pazaryeri;MUS-0330
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;3;441,00;595,35;727,65;727,65;Hayır;Web;MUS-0238
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;2;178,00;160,20;195,80;195,80;Hayır;Web;MUS-0024
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;1;574,00;258,30;315,70;315,70;Hayır;Mağaza;MUS-0325
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;3;511,00;689,85;843,15;843,15;Hayır;Pazaryeri;MUS-0039
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;2;510,00;459,00;561,00;561,00;Hayır;Mağaza;MUS-0176
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;199,00;179,10;218,90;218,90;Hayır;Web;MUS-0160
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;157,00;70,65;86,35;86,35;Hayır;Mağaza;MUS-0239
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;2;454,00;408,60;499,40;499,40;Hayır;Web;MUS-0066
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;1;550,00;247,50;302,50;302,50;Hayır;Pazaryeri;MUS-0014
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;2;691,00;621,90;760,10;760,10;Hayır;Web;MUS-0228
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;2;316,00;284,40;347,60;347,60;Hayır;Mağaza;MUS-0274
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;1;542,00;243,90;298,10;298,10;Hayır;Mağaza;MUS-0283
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;3;607,00;819,45;1001,55;1001,55;Hayır;Pazaryeri;MUS-0038
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;3;176,00;237,60;290,40;290,40;Hayır;Mağaza;MUS-0281
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;1;178,00;80,10;97,90;97,90;Hayır;Mağaza;MUS-0301
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;195,00;175,50;214,50;214,50;Hayır;Pazaryeri;MUS-0064
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;3;175,00;236,25;288,75;288,75;Hayır;Pazaryeri;MUS-0222
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;3;295,00;398,25;486,75;486,75;Hayır;Mağaza;MUS-0129
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;1;621,00;279,45;341,55;341,55;Hayır;Mağaza;MUS-0226
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;2;163,00;146,70;179,30;179,30;Hayır;Mağaza;MUS-0173
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;481,00;432,90;529,10;529,10;Hayır;Pazaryeri;MUS-0068
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;2;314,00;282,60;345,40;345,40;Hayır;Web;MUS-0040
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;1;206,00;92,70;113,30;113,30;Hayır;Web;MUS-0329
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;2;279,00;251,10;306,90;306,90;Hayır;Mağaza;MUS-0178
2026-02-17;GIY-002;Giyim Ürünü 2;Giyim;1;536,00;241,20;294,80;294,80;Hayır;Mağaza;MUS-0130
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;2;259,00;233,10;284,90;284,90;Hayır;Mağaza;MUS-0312
2026-02-17;GIY-001;Giyim Ürünü 1;Giyim;2;221,00;198,90;243,10;243,10;Hayır;Web;MUS-0246
2026-02-17;GIY-003;Giyim Ürünü 3;Giyim;3;507,00;684,45;836,55;836,55;Hayır;Web;MUS-0245
2026-02-17;GIY-005;Giyim Ürünü 5;Giyim;2;329,00;296,10;361,90;361,90;Hayır;Mağaza;MUS-0213
2026-02-17;GIY-004;Giyim Ürünü 4;Giyim;2;517,00;465,30;568,70;568,70;Hayır;Web;MUS-0210
2026-02-18;AKS-005;Aksesuar 5;Aksesuar;3;191,00;558,25;257,85;14,75;Hayır;Mağaza;MUS-0193
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;316,00;941,65;521,40;6,35;Hayır;Pazaryeri;MUS-0293
2026-02-18;ELK-003;Elektronik 3;Elektronik;2;1097,00;2172,17;1755,20;21,83;Hayır;Pazaryeri;MUS-0013
2026-02-18;EVT-005;Ev Tekstili 5;Ev Tekstili;3;792,00;2237,84;1188,00;138,16;Hayır;Web;MUS-0081
2026-02-18;ELK-005;Elektronik 5;Elektronik;2;4411,00;8245,58;7057,60;576,42;Hayır;Web;MUS-0317
2026-02-18;AYK-001;Ayakkabı 1;Ayakkabı;2;1006,00;2004,75;1207,20;7,25;Hayır;Pazaryeri;MUS-0128
2026-02-18;EVT-005;Ev Tekstili 5;Ev Tekstili;2;809,00;1598,48;809,00;19,52;Hayır;Pazaryeri;MUS-0180
2026-02-18;AKS-005;Aksesuar 5;Aksesuar;3;61,00;177,77;82,35;5,23;Hayır;Pazaryeri;MUS-0304
2026-02-18;AYK-004;Ayakkabı 4;Ayakkabı;2;613,00;1155,89;735,60;70,11;Hayır;Mağaza;MUS-0066
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;3;542,00;1616,91;894,30;9,09;Hayır;Mağaza;MUS-0301
2026-02-18;EVT-003;Ev Tekstili 3;Ev Tekstili;1;521,00;503,37;260,50;17,63;Hayır;Mağaza;MUS-0152
2026-02-18;ELK-003;Elektronik 3;Elektronik;3;1043,00;2973,39;2503,20;155,61;Hayır;Pazaryeri;MUS-0011
2026-02-18;AYK-002;Ayakkabı 2;Ayakkabı;2;464,00;909,23;556,80;18,77;Hayır;Mağaza;MUS-0322
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;579,00;1736,33;955,35;0,67;Hayır;Mağaza;MUS-0111
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;2;338,00;650,18;371,80;25,82;Hayır;Web;MUS-0132
2026-02-18;AKS-001;Aksesuar 1;Aksesuar;3;226,00;640,12;305,10;37,88;Hayır;Web;MUS-0326
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;196,00;585,65;323,40;2,35;Hayır;Web;MUS-0250
2026-02-18;AKS-003;Aksesuar 3;Aksesuar;1;152,00;148,43;68,40;3,57;Hayır;Mağaza;MUS-0059
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;3;411,00;554,85;678,15;678,15;Hayır;Mağaza;MUS-0125
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;1;623,00;280,35;342,65;342,65;Hayır;Pazaryeri;MUS-0290
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;2;490,00;441,00;539,00;539,00;Hayır;Mağaza;MUS-0318
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;2;579,00;521,10;636,90;636,90;Hayır;Mağaza;MUS-0097
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;2;519,00;467,10;570,90;570,90;Hayır;Pazaryeri;MUS-0012
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;1;437,00;196,65;240,35;240,35;Hayır;Pazaryeri;MUS-0065
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;641,00;576,90;705,10;705,10;Hayır;Web;MUS-0023
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;633,00;854,55;1044,45;1044,45;Hayır;Web;MUS-0315
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;2;649,00;584,10;713,90;713,90;Hayır;Web;MUS-0318
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;2;607,00;546,30;667,70;667,70;Hayır;Pazaryeri;MUS-0222
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;218,00;294,30;359,70;359,70;Hayır;Pazaryeri;MUS-0296
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;2;656,00;590,40;721,60;721,60;Hayır;Web;MUS-0217
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;425,00;573,75;701,25;701,25;Hayır;Pazaryeri;MUS-0206
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;3;447,00;603,45;737,55;737,55;Hayır;Web;MUS-0168
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;331,00;446,85;546,15;546,15;Hayır;Mağaza;MUS-0162
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;673,00;605,70;740,30;740,30;Hayır;Pazaryeri;MUS-0332
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;422,00;569,70;696,30;696,30;Hayır;Web;MUS-0201
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;191,00;257,85;315,15;315,15;Hayır;Mağaza;MUS-0174
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;1;697,00;313,65;383,35;383,35;Hayır;Mağaza;MUS-0282
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;1;258,00;116,10;141,90;141,90;Hayır;Pazaryeri;MUS-0135
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;285,00;384,75;470,25;470,25;Hayır;Web;MUS-0192
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;2;269,00;242,10;295,90;295,90;Hayır;Mağaza;MUS-0119
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;2;507,00;456,30;557,70;557,70;Hayır;Mağaza;MUS-0047
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;2;227,00;204,30;249,70;249,70;Hayır;Pazaryeri;MUS-0330
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;1;458,00;206,10;251,90;251,90;Hayır;Mağaza;MUS-0222
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;3;218,00;294,30;359,70;359,70;Hayır;Pazaryeri;MUS-0130
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;396,00;356,40;435,60;435,60;Hayır;Mağaza;MUS-0337
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;1;430,00;193,50;236,50;236,50;Hayır;Web;MUS-0221
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;430,00;580,50;709,50;709,50;Hayır;Web;MUS-0284
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;2;153,00;137,70;168,30;168,30;Hayır;Web;MUS-0118
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;458,00;412,20;503,80;503,80;Hayır;Pazaryeri;MUS-0334
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;1;611,00;274,95;336,05;336,05;Hayır;Pazaryeri;MUS-0315
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;3;484,00;653,40;798,60;798,60;Hayır;Mağaza;MUS-0324
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;454,00;612,90;749,10;749,10;Hayır;Mağaza;MUS-0232
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;2;432,00;388,80;475,20;475,20;Hayır;Web;MUS-0277
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;1;230,00;103,50;126,50;126,50;Hayır;Pazaryeri;MUS-0109
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;504,00;680,40;831,60;831,60;Hayır;Mağaza;MUS-0328
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;1;411,00;184,95;226,05;226,05;Hayır;Web;MUS-0303
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;1;690,00;310,50;379,50;379,50;Hayır;Mağaza;MUS-0129
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;2;467,00;420,30;513,70;513,70;Hayır;Mağaza;MUS-0308
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;509,00;687,15;839,85;839,85;Hayır;Mağaza;MUS-0191
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;172,00;232,20;283,80;283,80;Hayır;Pazaryeri;MUS-0186
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;3;317,00;427,95;523,05;523,05;Hayır;Web;MUS-0082
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;470,00;634,50;775,50;775,50;Hayır;Mağaza;MUS-0123
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;1;153,00;68,85;84,15;84,15;Hayır;Web;MUS-0287
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;228,00;307,80;376,20;376,20;Hayır;Pazaryeri;MUS-0225
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;1;297,00;133,65;163,35;163,35;Hayır;Pazaryeri;MUS-0280
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;503,00;679,05;829,95;829,95;Hayır;Pazaryeri;MUS-0175
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;3;245,00;330,75;404,25;404,25;Hayır;Pazaryeri;MUS-0200
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;2;501,00;450,90;551,10;551,10;Hayır;Pazaryeri;MUS-0118
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;2;445,00;400,50;489,50;489,50;Hayır;Web;MUS-0035
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;258,00;348,30;425,70;425,70;Hayır;Mağaza;MUS-0329
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;3;647,00;873,45;1067,55;1067,55;Hayır;Mağaza;MUS-0014
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;1;500,00;225,00;275,00;275,00;Hayır;Mağaza;MUS-0059
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;343,00;308,70;377,30;377,30;Hayır;Pazaryeri;MUS-0038
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;312,00;421,20;514,80;514,80;Hayır;Pazaryeri;MUS-0159
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;610,00;823,50;1006,50;1006,50;Hayır;Mağaza;MUS-0330
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;1;611,00;274,95;336,05;336,05;Hayır;Web;MUS-0139
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;290,00;391,50;478,50;478,50;Hayır;Mağaza;MUS-0079
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;1;490,00;220,50;269,50;269,50;Hayır;Mağaza;MUS-0059
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;223,00;301,05;367,95;367,95;Hayır;Web;MUS-0025
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;2;465,00;418,50;511,50;511,50;Hayır;Pazaryeri;MUS-0311
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;594,00;801,90;980,10;980,10;Hayır;Mağaza;MUS-0250
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;537,00;724,95;886,05;886,05;Hayır;Mağaza;MUS-0331
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;292,00;262,80;321,20;321,20;Hayır;Pazaryeri;MUS-0215
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;552,00;496,80;607,20;607,20;Hayır;Mağaza;MUS-0145
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;2;198,00;178,20;217,80;217,80;Hayır;Mağaza;MUS-0198
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;1;396,00;178,20;217,80;217,80;Hayır;Pazaryeri;MUS-0297
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;188,00;253,80;310,20;310,20;Hayır;Web;MUS-0257
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;383,00;344,70;421,30;421,30;Hayır;Mağaza;MUS-0073
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;278,00;375,30;458,70;458,70;Hayır;Web;MUS-0139
2026-02-18;GIY-003;Giyim Ürünü 3;Giyim;3;650,00;877,50;1072,50;1072,50;Hayır;Web;MUS-0011
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;1;635,00;285,75;349,25;349,25;Hayır;Pazaryeri;MUS-0208
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;3;306,00;413,10;504,90;504,90;Hayır;Mağaza;MUS-0337
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;1;499,00;224,55;274,45;274,45;Hayır;Pazaryeri;MUS-0253
2026-02-18;GIY-001;Giyim Ürünü 1;Giyim;2;478,00;430,20;525,80;525,80;Hayır;Web;MUS-0239
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;2;679,00;611,10;746,90;746,90;Hayır;Web;MUS-0075
2026-02-18;GIY-002;Giyim Ürünü 2;Giyim;3;588,00;793,80;970,20;970,20;Hayır;Web;MUS-0215
2026-02-18;GIY-004;Giyim Ürünü 4;Giyim;1;299,00;134,55;164,45;164,45;Hayır;Pazaryeri;MUS-0339
2026-02-18;GIY-005;Giyim Ürünü 5;Giyim;3;445,00;600,75;734,25;734,25;Hayır;Mağaza;MUS-0252
2026-02-19;AKS-003;Aksesuar 3;Aksesuar;3;70,00;199,01;94,50;10,99;Hayır;Pazaryeri;MUS-0205
2026-02-19;ELK-003;Elektronik 3;Elektronik;3;1438,00;3975,29;3451,20;338,71;Hayır;Pazaryeri;MUS-0134
2026-02-19;AYK-002;Ayakkabı 2;Ayakkabı;1;994,00;926,68;596,40;67,32;Hayır;Mağaza;MUS-0221
2026-02-19;ELK-002;Elektronik 2;Elektronik;1;5122,00;4884,30;4097,60;237,70;Hayır;Mağaza;MUS-0169
2026-02-19;EVT-003;Ev Tekstili 3;Ev Tekstili;1;513,00;501,99;256,50;11,01;Hayır;Web;MUS-0045
2026-02-19;AYK-003;Ayakkabı 3;Ayakkabı;2;1302,00;2592,18;1562,40;11,82;Hayır;Web;MUS-0121
2026-02-19;GIY-003;Giyim Ürünü 3;Giyim;2;511,00;1010,80;562,10;11,20;Hayır;Mağaza;MUS-0115
2026-02-19;AKS-002;Aksesuar 2;Aksesuar;2;84,00;156,52;75,60;11,48;Hayır;Web;MUS-0032
2026-02-19;AYK-004;Ayakkabı 4;Ayakkabı;3;819,00;2281,02;1474,20;175,98;Hayır;Pazaryeri;MUS-0218
2026-02-19;ELK-002;Elektronik 2;Elektronik;1;1513,00;1434,81;1210,40;78,19;Hayır;Pazaryeri;MUS-0178
2026-02-19;GIY-001;Giyim Ürünü 1;Giyim;3;480,00;1335,82;792,00;104,18;Hayır;Mağaza;MUS-0017
2026-02-19;GIY-005;Giyim Ürünü 5;Giyim;2;535,00;995,22;588,50;74,78;Hayır;Pazaryeri;MUS-0231
2026-02-19;ELK-003;Elektronik 3;Elektronik;3;4235,00;11841,65;10164,00;863,35;Hayır;Pazaryeri;MUS-0296
2026-02-19;AKS-001;Aksesuar 1;Aksesuar;2;216,00;415,10;194,40;16,90;Hayır;Pazaryeri;MUS-0002
2026-02-19;GIY-001;Giyim Ürünü 1;Giyim;2;668,00;1260,42;734,80;75,58;Hayır;Pazaryeri;MUS-0108
2026-02-19;GIY-003;Giyim Ürünü 3;Giyim;1;625,00;590,09;343,75;34,91;Hayır;Mağaza;MUS-0245
2026-02-19;AKS-005;Aksesuar 5;Aksesuar;2;307,00;612,26;276,30;1,74;Hayır;Pazaryeri;MUS-0283
2026-02-19;GIY-002;Giyim Ürünü 2;Giyim;1;416,00;409,24;228,80;6,76;Hayır;Mağaza;MUS-0275
2026-02-19;AKS-002;Aksesuar 2;Aksesuar;1;334,00;310,30;150,30;23,70;Hayır;Web;MUS-0175
2026-02-20;GIY-002;Giyim Ürünü 2;Giyim;3;233,00;683,81;384,45;15,19;Hayır;Web;MUS-0002
2026-02-20;ELK-005;Elektronik 5;Elektronik;1;5181,00;4790,80;4144,80;390,20;Hayır;Mağaza;MUS-0349
2026-02-20;AYK-001;Ayakkabı 1;Ayakkabı;3;1008,00;3012,88;1814,40;11,12;Hayır;Mağaza;MUS-0007
2026-02-20;AKS-005;Aksesuar 5;Aksesuar;1;111,00;109,47;49,95;1,53;Hayır;Web;MUS-0181
2026-02-20;AKS-002;Aksesuar 2;Aksesuar;3;180,00;521,96;243,00;18,04;Hayır;Web;MUS-0244
2026-02-20;ELK-002;Elektronik 2;Elektronik;1;4219,00;4192,92;3375,20;26,08;Hayır;Web;MUS-0179
2026-02-20;ELK-005;Elektronik 5;Elektronik;2;3237,00;6423,08;5179,20;50,92;Hayır;Web;MUS-0036
2026-02-20;EVT-001;Ev Tekstili 1;Ev Tekstili;3;488,00;1444,46;732,00;19,54;Hayır;Pazaryeri;MUS-0254
2026-02-20;AKS-003;Aksesuar 3;Aksesuar;2;275,00;513,23;247,50;36,77;Hayır;Mağaza;MUS-0068
2026-02-20;AKS-002;Aksesuar 2;Aksesuar;3;299,00;836,77;403,65;60,23;Hayır;Mağaza;MUS-0145
2026-02-20;GIY-004;Giyim Ürünü 4;Giyim;1;541,00;534,20;297,55;6,80;Hayır;Pazaryeri;MUS-0213
2026-02-20;ELK-003;Elektronik 3;Elektronik;3;5662,00;16309,57;13588,80;676,43;Hayır;Mağaza;MUS-0346
